0.E+00
1.E-02
-3.E-03
7.E-03
3.E-03
3.E-02
-1.E-03
7.E-04
8.E-03
-1.E-03
1.E-03
-9.E-05
-6.E-04
4.E-03
2.E-02
-5.E-04
2.E-02
9.E-03
1.E-03
3.E-03
